https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=732902&propkey=91227,DA25/2091,10/09/2025,"11 Sundowner Av, BERRARA
13 Sundowner Av, BERRARA
15 Sundowner Av, BERRARA
17 Sundowner Av, BERRARA
19 Sundowner Av, BERRARA
21 Sundowner Av, BERRARA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733010&propkey=1001109,DA25/2096,10/09/2025,"22 Bendoura St, MOLLYMOOK"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733336&propkey=967,DA25/2113,10/09/2025,"39 Comarong St, GREENWELL POINT"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733177&propkey=24954,MA25/1297,10/09/2025,"55 Carroll Av, LAKE CONJOLA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733328&propkey=18835,DA25/2112,11/09/2025,"203 Mitchell Pde, MOLLYMOOK BEACH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733391&propkey=1004412,DA25/2121,11/09/2025,"7 Wedgetail St, BADAGARANG"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733304&propkey=1005021,MA25/1300,11/09/2025,"Culburra Rd, CULBURRA BEACH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733323&propkey=116476,DA25/2111,12/09/2025,"11 Kioloa St, HUSKISSON"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733461&propkey=12264,DA25/2124,12/09/2025,"6 Teal Pl, SUSSEX INLET"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733479&propkey=43799,DA25/2126,12/09/2025,"189 Parnell Rd, TOMERONG"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733340&propkey=90651,MA25/1301,12/09/2025,"773B Mt Scanzi Rd, BUDGONG"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733378&propkey=10545,DA25/2119,15/09/2025,"31 Walmer Av, SANCTUARY POINT"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733491&propkey=88275,DA25/2127,15/09/2025,"2 The Basin Rd, ST GEORGES BASIN"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733605&propkey=8513,DA25/2128,15/09/2025,"116 Leumeah St, SANCTUARY POINT"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733677&propkey=1002755,DA25/2135,15/09/2025,"49 Kanuka Dr, ULLADULLA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733367&propkey=29322,DA25/2118,16/09/2025,"25 Tannery Rd, CAMBEWARRA VILLAGE"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733644&propkey=1002692,DA25/2131,16/09/2025,"320 Princes Hwy, BOMADERRY
330 Princes Hwy, BOMADERRY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733264&propkey=1000758,MA25/1298,16/09/2025,"36A Birriley St, BOMADERRY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733777&propkey=15582,DA25/2140,17/09/2025,"14 Conjola St, ULLADULLA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733904&propkey=18398,DA25/2150,17/09/2025,"4 Hilltop Cr, MOLLYMOOK BEACH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733920&propkey=10741,DA25/2151,17/09/2025,"103 Warrego Dr, SANCTUARY POINT"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733782&propkey=11406,DA25/2141,18/09/2025,"1 Jacobs Dr, SUSSEX INLET"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733799&propkey=71387,DA25/2144,18/09/2025,"12 Huon St, CALLALA BAY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733853&propkey=1001109,DA25/2148,18/09/2025,"22 Bendoura St, MOLLYMOOK"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733635&propkey=1002540,MA25/1304,18/09/2025,"Culburra Rd, CULBURRA BEACH
Culburra Rd, CULBURRA BEACH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733722&propkey=98206,MA25/1305,18/09/2025,"131 Allans Rd (Priv), BARRENGARRY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733894&propkey=90738,MA25/1309,18/09/2025,"445 Turpentine Rd, TOMERONG"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733866&propkey=48909,DA25/2149,19/09/2025,"541 Little Forest Rd, LITTLE FOREST"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733946&propkey=1001167,DA25/2154,19/09/2025,"40 Corks Lane, MILTON"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734067&propkey=14140,DA25/2157,19/09/2025,"23 Waldegrave Cr, VINCENTIA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734113&propkey=1004,DA25/2165,19/09/2025,"50 Comarong St, GREENWELL POINT"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733490&propkey=1001602,MA25/1303,19/09/2025,"21 Lakeshore Pde, SUSSEX INLET
Suncrest Av, SUSSEX INLET
Suncrest Av, SUSSEX INLET"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733921&propkey=2239,DA25/2152,20/09/2025,"15 Agars Lane, BERRY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733642&propkey=1004954,DA25/2130,22/09/2025,"31 Alpha Road, BADAGARANG"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733775&propkey=41084,DA25/2139,22/09/2025,"41 West St, NOWRA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733813&propkey=85030,DA25/2146,22/09/2025,"1 Beinda St, BOMADERRY
3 Beinda St, BOMADERRY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734100&propkey=17357,DA25/2161,22/09/2025,"97 Matron Porter Dr, NARRAWALLEE"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734115&propkey=31473,DA25/2166,22/09/2025,"6 Woorin Cl, BOMADERRY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734209&propkey=26571,DA25/2175,23/09/2025,"7 Murramarang Rd, BAWLEY POINT"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733933&propkey=38507,DA25/2153,24/09/2025,"9 Island Point Rd, ST GEORGES BASIN"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734028&propkey=1003536,DA25/2156,24/09/2025,"11 Melville Pl, MILTON"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734345&propkey=1005796,DA25/2184,24/09/2025,"35 Taurus St, BADAGARANG"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734409&propkey=28579,DA25/2187,24/09/2025,"47 Sydney Av, CALLALA BAY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734294&propkey=17219,MA25/1312,24/09/2025,"22 Leo Dr, NARRAWALLEE"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734243&propkey=44819,DA25/2177,26/09/2025,"1154A Burrier Rd, BURRIER"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734539&propkey=4745,DA25/2191,26/09/2025,"5 The Marina, CULBURRA BEACH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734593&propkey=5557,DA25/2194,26/09/2025,"25 Audrey Av, BASIN VIEW"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734248&propkey=98808,DA25/2178,28/09/2025,"D2706 Princes Hwy, WANDANDIAN"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=733824&propkey=97832,MA25/1308,28/09/2025,"11 Wandean Rd, WANDANDIAN
D2683 Princes Hwy, WANDANDIAN
D2685 Princes Hwy, WANDANDIAN"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734360&propkey=1004275,DA25/2185,29/09/2025,"39 Wirraway Bvd, BADAGARANG"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734617&propkey=86718,DA25/2197,30/09/2025,"8 Snapper Rd, HUSKISSON"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734711&propkey=428,DA25/2202,30/09/2025,"29 Princess St, BERRY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734748&propkey=27393,DA25/2206,30/09/2025,"26 Chapman St, CALLALA BAY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734754&propkey=6768,DA25/2210,30/09/2025,"2 Loralyn Av, ST GEORGES BASIN"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734606&propkey=11555,DA25/2195,1/10/2025,"11 Lagoon Cr, SUSSEX INLET"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734659&propkey=882,DA25/2198,1/10/2025,"17 Boyd St, SHOALHAVEN HEADS"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734705&propkey=55737,DA25/2201,1/10/2025,"55B Suffolk Rd, TOMERONG"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734750&propkey=26418,DA25/2208,1/10/2025,"109 Malibu Dr, BAWLEY POINT"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734839&propkey=17784,DA25/2220,1/10/2025,"27 Anker Av, MOLLYMOOK BEACH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734745&propkey=56842,DA25/2203,2/10/2025,"154 Woncor Av, NOWRA HILL"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734757&propkey=45616,DA25/2211,2/10/2025,"844D Kangaroo Valley Rd, BELLAWONGARAH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734772&propkey=116496,DA25/2212,2/10/2025,"68 Rainford Rd, NOWRA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734944&propkey=314,MA25/1324,2/10/2025,"130 Kangaroo Valley Rd, BERRY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734792&propkey=50636,DA25/2213,3/10/2025,"102 Kalandar St, NOWRA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734937&propkey=83979,DA25/2225,3/10/2025,"34 Pebbly Beach Rd, EAST LYNNE"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734911&propkey=15998,MA25/1323,3/10/2025,"42 Jubilee Av, ULLADULLA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734682&propkey=1001557,DA25/2199,6/10/2025,"46 Connors View, BERRY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734803&propkey=118119,DA25/2216,7/10/2025,"4/85 Tallwood Av, MOLLYMOOK BEACH"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734858&propkey=14380,DA25/2221,7/10/2025,"37 Naval Pde, EROWAL BAY"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734612&propkey=88177,MA25/1317,13/10/2025,"120 Flatrock Rd, MUNDAMIA
Flatrock Rd, MUNDAMIA"
https://www3.shoalhaven.nsw.gov.au/masterviewUI/modules/ApplicationMaster/default.aspx?page=wrapper&key=734852&propkey=29524,MA25/1322,13/10/2025,"Streamside St, WOOLLAMIA"
